sample,CMD_POS_FLOATMAG_BH,ENC_POS_FLOATMAG_BH,POS_ERR_FLOATMAG_BH,DAC_FLOATMAG_BH,MODE_FLOATMAG_BH,FLOATMAG_ACC_ADC_PORT_0
343,99997.0,99977.0,20.0,325.0,ff010001,3790.0
344,99997.0,99976.0,21.0,336.0,ff010001,4365.0
345,99997.0,99987.0,10.0,289.0,ff010001,4427.0
346,99997.0,99989.0,8.0,318.0,ff010001,4670.0
347,99997.0,99989.0,8.0,331.0,ff010001,4683.0
348,99997.0,99997.0,0.0,302.0,ff010001,4902.0
349,99997.0,100000.0,-3.0,318.0,ff010001,5068.0
350,99997.0,100003.0,-6.0,321.0,ff010001,5088.0
351,99997.0,100012.0,-15.0,297.0,ff010001,5278.0
352,99997.0,100014.0,-17.0,321.0,ff010001,5272.0
353,99997.0,100020.0,-23.0,308.0,ff010001,5438.0
354,99997.0,100025.0,-28.0,309.0,ff010001,5351.0
355,99997.0,100028.0,-31.0,316.0,ff010001,5351.0
356,99997.0,100036.0,-39.0,296.0,ff010001,5211.0
357,99997.0,100041.0,-44.0,303.0,ff010001,5092.0
358,99997.0,100050.0,-53.0,285.0,ff010001,5049.0
359,99997.0,100054.0,-57.0,301.0,ff010001,4986.0
360,99997.0,100060.0,-63.0,293.0,ff010001,5058.0
361,99997.0,100062.0,-65.0,307.0,ff010001,4620.0
362,99997.0,100070.0,-73.0,283.0,ff010001,4671.0
363,99997.0,100075.0,-78.0,290.0,ff010001,4075.0
364,99997.0,100076.0,-79.0,306.0,ff010001,4245.0
365,99997.0,100080.0,-83.0,295.0,ff010001,3677.0
366,99997.0,100085.0,-88.0,289.0,ff010001,3825.0
367,99997.0,100089.0,-92.0,291.0,ff010001,3227.0
368,99997.0,100094.0,-97.0,286.0,ff010001,3271.0
369,99997.0,100096.0,-99.0,298.0,ff010001,2738.0
370,99997.0,100101.0,-104.0,287.0,ff010001,2606.0
371,99997.0,100105.0,-108.0,290.0,ff010001,2116.0
372,99997.0,100105.0,-108.0,307.0,ff010001,1843.0
373,99997.0,100108.0,-111.0,299.0,ff010001,1476.0
374,99997.0,100110.0,-113.0,302.0,ff010001,1206.0
375,99997.0,100112.0,-115.0,302.0,ff010001,1007.0
376,99997.0,100116.0,-119.0,294.0,ff010001,602.0
377,99997.0,100115.0,-118.0,313.0,ff010001,381.0
378,99997.0,100117.0,-120.0,304.0,ff010001,-158.0
379,99997.0,100121.0,-124.0,294.0,ff010001,-427.0
380,99997.0,100123.0,-126.0,300.0,ff010001,-764.0
381,99997.0,100124.0,-127.0,304.0,ff010001,-993.0
382,99997.0,100126.0,-129.0,301.0,ff010001,-1306.0
383,99997.0,100126.0,-129.0,308.0,ff010001,-1609.0
384,99997.0,100124.0,-127.0,317.0,ff010001,-1866.0
385,99997.0,100124.0,-127.0,310.0,ff010001,-2226.0
386,99997.0,100121.0,-124.0,321.0,ff010001,-2290.0
387,99997.0,100121.0,-124.0,310.0,ff010001,-2831.0
388,99997.0,100122.0,-125.0,303.0,ff010001,-2824.0
389,99997.0,100121.0,-124.0,310.0,ff010001,-3296.0
390,99997.0,100115.0,-118.0,332.0,ff010001,-3063.0
391,99997.0,100110.0,-113.0,333.0,ff010001,-3504.0
392,99997.0,100110.0,-113.0,313.0,ff010001,-3361.0
393,99997.0,100108.0,-111.0,318.0,ff010001,-3931.0
394,99997.0,100105.0,-108.0,324.0,ff010001,-3853.0
395,99997.0,100103.0,-106.0,322.0,ff010001,-4150.0
396,99997.0,100097.0,-100.0,339.0,ff010001,-3966.0
397,99997.0,100094.0,-97.0,331.0,ff010001,-4126.0
398,99997.0,100091.0,-94.0,331.0,ff010001,-4133.0
399,99997.0,100086.0,-89.0,341.0,ff010001,-4269.0
400,99997.0,100086.0,-89.0,323.0,ff010001,-4265.0
401,99997.0,100082.0,-85.0,337.0,ff010001,-4175.0
402,99997.0,100078.0,-81.0,340.0,ff010001,-4229.0
403,99997.0,100076.0,-79.0,333.0,ff010001,-4066.0
404,99997.0,100075.0,-78.0,328.0,ff010001,-4163.0
405,99997.0,100071.0,-74.0,339.0,ff010001,-3941.0
406,99997.0,100068.0,-71.0,337.0,ff010001,-3859.0
407,99997.0,100064.0,-67.0,341.0,ff010001,-3635.0
408,99997.0,100057.0,-60.0,355.0,ff010001,-3629.0
409,99997.0,100055.0,-58.0,336.0,ff010001,-3544.0
410,99997.0,100054.0,-57.0,328.0,ff010001,-3350.0
411,99997.0,100054.0,-57.0,322.0,ff010001,-3097.0
412,99997.0,100050.0,-53.0,337.0,ff010001,-2744.0
413,99997.0,100049.0,-52.0,328.0,ff010001,-2677.0
414,99997.0,100048.0,-51.0,326.0,ff010001,-2411.0
415,99997.0,100046.0,-49.0,330.0,ff010001,-2401.0
416,99997.0,100043.0,-46.0,336.0,ff010001,-1890.0
417,99997.0,100044.0,-47.0,320.0,ff010001,-1780.0
418,99997.0,100043.0,-46.0,326.0,ff010001,-1413.0
419,99997.0,100042.0,-45.0,327.0,ff010001,-1422.0
420,99997.0,100045.0,-48.0,311.0,ff010001,-1033.0
421,99997.0,100045.0,-48.0,320.0,ff010001,-778.0
422,99997.0,100044.0,-47.0,326.0,ff010001,-446.0
423,99997.0,100044.0,-47.0,323.0,ff010001,-199.0
424,99997.0,100046.0,-49.0,314.0,ff010001,-161.0
425,99997.0,100053.0,-56.0,291.0,ff010001,247.0
426,99997.0,100051.0,-54.0,323.0,ff010001,403.0
427,99997.0,100052.0,-55.0,316.0,ff010001,999.0
428,99997.0,100052.0,-55.0,319.0,ff010001,866.0
429,99997.0,100054.0,-57.0,310.0,ff010001,1299.0
430,99997.0,100060.0,-63.0,291.0,ff010001,1251.0
431,99997.0,100064.0,-67.0,294.0,ff010001,1879.0
